대분류,품목명,단가,기준일,수출금액
반도체,반도체_디램 모듈,5758.506475,2019-04-20,410050347
반도체,반도체_디램 모듈,5670.791025,2019-04-30,873971595
반도체,반도체_디램 모듈,4887.326498,2019-05-10,144156729
반도체,반도체_디램 모듈,5490.999307,2019-05-20,336917010
반도체,반도체_디램 모듈,6254.888925,2019-05-31,884756040
반도체,반도체_디램 모듈,5209.492906,2019-06-10,146985113
반도체,반도체_디램 모듈,5223.282661,2019-06-20,455262048
반도체,반도체_디램 모듈,4578.995853,2019-06-30,890096809
반도체,반도체_디램 모듈,5582.913312,2019-07-10,186397620
반도체,반도체_디램 모듈,5439.858872,2019-07-20,349715580
반도체,반도체_디램 모듈,4998.167567,2019-07-31,620196473
반도체,반도체_디램 모듈,4865.329814,2019-08-10,202522370
반도체,반도체_디램 모듈,4793.711824,2019-08-20,370616434
반도체,반도체_디램 모듈,4367.633602,2019-08-31,762202335
반도체,반도체_디램 모듈,3596.991812,2019-09-10,169074370
반도체,반도체_디램 모듈,3985.443694,2019-09-20,451114484
반도체,반도체_디램 모듈,3846.086019,2019-09-30,908120408
반도체,반도체_디램 모듈,4096.654766,2019-10-10,135831635
반도체,반도체_디램 모듈,3971.377817,2019-10-20,361667659
반도체,반도체_디램 모듈,3901.557957,2019-10-31,785344250
반도체,반도체_디램 모듈,4704.037516,2019-11-10,135744881
반도체,반도체_디램 모듈,4147.433313,2019-11-20,424624052
반도체,반도체_디램 모듈,4114.071365,2019-11-30,790952477
반도체,반도체_디램 모듈,4138.253757,2019-12-10,169723029
반도체,반도체_디램 모듈,4034.83658,2019-12-20,476999833
반도체,반도체_디램 모듈,3971.780354,2019-12-31,789467683
반도체,반도체_디램 모듈,4237.164706,2020-01-10,187303315
반도체,반도체_디램 모듈,4237.573443,2020-01-20,367534025
반도체,반도체_디램 모듈,4366.98243,2020-01-31,671991431
반도체,반도체_디램 모듈,4540.785986,2020-02-10,157432819
반도체,반도체_디램 모듈,4660.462444,2020-02-20,540229901
반도체,반도체_디램 모듈,4516.223175,2020-02-29,772722669
반도체,반도체_디램 모듈,4874.00862,2020-03-10,248958414
반도체,반도체_디램 모듈,4972.932839,2020-03-20,551185156
반도체,반도체_디램 모듈,5095.403822,2020-03-31,1109035482
반도체,반도체_디램 모듈,6044.606419,2020-04-10,296804380
반도체,반도체_디램 모듈,6123.192049,2020-04-20,592991288
반도체,반도체_디램 모듈,6010.712154,2020-04-30,1119535711
반도체,반도체_디램 모듈,6748.305908,2020-05-10,252846538
반도체,반도체_디램 모듈,6173.998553,2020-05-20,544768072
반도체,반도체_디램 모듈,6160.396103,2020-05-31,1106465787
반도체,반도체_디램 모듈,6733.070837,2020-06-10,302722972
반도체,반도체_디램 모듈,6533.988517,2020-06-20,702643563
반도체,반도체_디램 모듈,6502.013242,2020-06-30,1210698403
반도체,반도체_디램 모듈,6091.71835,2020-07-10,196551181
반도체,반도체_디램 모듈,6297.779913,2020-07-20,351711485
반도체,반도체_디램 모듈,6373.569186,2020-07-31,805243232
반도체,반도체_디램 모듈,5925.066669,2020-08-10,155993200
반도체,반도체_디램 모듈,6184.332947,2020-08-20,354010513
반도체,반도체_디램 모듈,6656.515883,2020-08-31,770069890
반도체,반도체_디램 모듈,6798.967508,2020-09-10,430198346
반도체,반도체_디램 모듈,6907.823392,2020-09-20,756747977
반도체,반도체_디램 모듈,6469.556097,2020-09-30,1210533586
반도체,반도체_디램 모듈,6378.911717,2020-10-10,155966050
반도체,반도체_디램 모듈,5663.602814,2020-10-20,429812460
반도체,반도체_디램 모듈,5463.847983,2020-10-31,814903094
반도체,반도체_디램 모듈,5213.296247,2020-11-10,225419906
반도체,반도체_디램 모듈,5285.824869,2020-11-20,575145741
반도체,반도체_디램 모듈,5207.202067,2020-11-30,828785467
반도체,반도체_디램 모듈,5055.274122,2020-12-10,360328009
반도체,반도체_디램 모듈,5356.082331,2020-12-20,771353144
반도체,반도체_디램 모듈,5395.543004,2020-12-31,1150337646
반도체,반도체_디램 모듈,5810.634527,2021-01-10,232949326
반도체,반도체_디램 모듈,5314.245395,2021-01-20,458585579
반도체,반도체_디램 모듈,5278.481147,2021-01-31,884996536
반도체,반도체_디램 모듈,5281.544085,2021-02-10,308889627
반도체,반도체_디램 모듈,4998.602319,2021-02-20,518657026
반도체,반도체_디램 모듈,5050.587565,2021-02-28,745036364
반도체,반도체_디램 모듈,5599.94888,2021-03-10,285365611
반도체,반도체_디램 모듈,5360.394889,2021-03-20,583138545
반도체,반도체_디램 모듈,5425.062146,2021-03-31,906409347
반도체,반도체_디램 모듈,6520.426493,2021-04-10,253183466
반도체,반도체_디램 모듈,6151.184885,2021-04-20,590422896
반도체,반도체_디램 모듈,6361.397756,2021-04-30,1007602147
반도체,반도체_디램 모듈,6378.084733,2021-05-10,203939068
반도체,반도체_디램 모듈,6301.643897,2021-05-20,525618479
반도체,반도체_디램 모듈,6379.078153,2021-05-31,952576960
반도체,반도체_디램 모듈,6893.024602,2021-06-10,396450311
반도체,반도체_디램 모듈,6725.506685,2021-06-20,725531520
반도체,반도체_디램 모듈,6611.761389,2021-06-30,1197708939
반도체,반도체_디램 모듈,6860.931579,2021-07-10,253000008
반도체,반도체_디램 모듈,7062.792702,2021-07-20,543724576
반도체,반도체_디램 모듈,7071.541884,2021-07-31,1236205018
반도체,반도체_디램 모듈,7965.220867,2021-08-10,280483305
반도체,반도체_디램 모듈,7317.144471,2021-08-20,631775205
반도체,반도체_디램 모듈,7375.096615,2021-08-31,1193530028
반도체,반도체_디램 모듈,6860.970844,2021-09-10,230329515
반도체,반도체_디램 모듈,7811.520844,2021-09-20,524746568
반도체,반도체_디램 모듈,7603.270322,2021-09-30,1206487771
반도체,반도체_디램 모듈,8048.604113,2021-10-10,220437745
반도체,반도체_디램 모듈,8188.412814,2021-10-20,551102373
반도체,반도체_디램 모듈,7874.247819,2021-10-31,1093171037
반도체,반도체_디램 모듈,6910.80267,2021-11-10,426973093
반도체,반도체_디램 모듈,6841.854925,2021-11-20,708070066
반도체,반도체_디램 모듈,6758.352776,2021-11-30,1252301751
반도체,반도체_디램 모듈,7687.851481,2021-12-10,474961461
반도체,반도체_디램 모듈,7563.123311,2021-12-20,829593248
반도체,반도체_디램 모듈,7104.725316,2021-12-31,1577269695
반도체,반도체_디램 모듈,6476.864439,2022-01-10,240841686
반도체,반도체_디램 모듈,6455.245288,2022-01-20,462154830
반도체,반도체_디램 모듈,6802.348426,2022-01-31,941337205
반도체,반도체_디램 모듈,6903.741738,2022-02-10,269305369
반도체,반도체_디램 모듈,6525.557137,2022-02-20,543763126
반도체,반도체_디램 모듈,6750.458926,2022-02-28,1017615212
반도체,반도체_디램 모듈,6845.010942,2022-03-10,315087764
반도체,반도체_디램 모듈,7575.467565,2022-03-20,824184660
반도체,반도체_디램 모듈,7025.321736,2022-03-31,1422930724
반도체,반도체_디램 모듈,6908.232276,2022-04-10,186062874
반도체,반도체_디램 모듈,6458.577528,2022-04-20,533150731
반도체,반도체_디램 모듈,6653.709281,2022-04-30,1051217267
반도체,반도체_디램 모듈,6973.533991,2022-05-10,232749856
반도체,반도체_디램 모듈,6944.189841,2022-05-20,605200658
반도체,반도체_디램 모듈,6924.538668,2022-05-31,1238367184
반도체,반도체_디램 모듈,6882.87032,2022-06-10,300897960
반도체,반도체_디램 모듈,6872.582993,2022-06-20,563464180
반도체,반도체_디램 모듈,6612.68329,2022-06-30,1386152126
반도체,반도체_디램 모듈,6993.126667,2022-07-10,130861680
반도체,반도체_디램 모듈,7226.267094,2022-07-20,406133626
반도체,반도체_디램 모듈,6889.567638,2022-07-31,904628547
반도체,반도체_디램 모듈,5488.4813,2022-08-10,109247397
반도체,반도체_디램 모듈,6109.72291,2022-08-20,308125057
반도체,반도체_디램 모듈,6254.446738,2022-08-31,782538238
반도체,반도체_디램 모듈,5554.618776,2022-09-10,373338648
반도체,반도체_디램 모듈,5499.50632,2022-09-20,626024918
반도체,반도체_디램 모듈,4954.527152,2022-09-30,1285936672
반도체,반도체_디램 모듈,4054.740956,2022-10-10,48209613
반도체,반도체_디램 모듈,4586.469239,2022-10-20,183536923
반도체,반도체_디램 모듈,3987.943032,2022-10-31,503710265
반도체,반도체_디램 모듈,3926.941707,2022-11-10,149988007
반도체,반도체_디램 모듈,3928.179852,2022-11-20,199160879
반도체,반도체_디램 모듈,3104.660212,2022-11-30,412314741
반도체,반도체_디램 모듈,4117.236445,2022-12-10,310804868
반도체,반도체_디램 모듈,3895.403835,2022-12-20,657207098
반도체,반도체_디램 모듈,3697.878325,2022-12-31,1029499236
반도체,반도체_디램 모듈,5645.188329,2023-01-10,54162082
반도체,반도체_디램 모듈,4948.431146,2023-01-20,147116759
반도체,반도체_디램 모듈,5021.972623,2023-01-31,277157396
반도체,반도체_디램 모듈,3299.273345,2023-02-10,60918014
반도체,반도체_디램 모듈,3088.636588,2023-02-20,133826917
반도체,반도체_디램 모듈,2800.300316,2023-02-28,310170812
반도체,반도체_디램 모듈,3002.541049,2023-03-10,84445296
반도체,반도체_디램 모듈,3120.479107,2023-03-20,198721627
반도체,반도체_디램 모듈,3708.148522,2023-03-31,826025867
반도체,반도체_디램 모듈,3970.572558,2023-04-10,45945123
반도체,반도체_디램 모듈,3318.94755,2023-04-20,123385526
반도체,반도체_디램 모듈,3156.349539,2023-04-30,308858808
반도체,반도체_디램 모듈,3286.067431,2023-05-10,71711981
반도체,반도체_디램 모듈,3830.645487,2023-05-20,185092423
반도체,반도체_디램 모듈,4111.989533,2023-05-31,388351218
반도체,반도체_디램 모듈,4243.961834,2023-06-10,68568885
반도체,반도체_디램 모듈,4087.459322,2023-06-20,309525514
반도체,반도체_디램 모듈,3783.26055,2023-06-30,734085377
반도체,반도체_디램 모듈,2386.0787,2023-07-10,61699915
반도체,반도체_디램 모듈,3060.291719,2023-07-20,187109143
반도체,반도체_디램 모듈,3940.60271,2023-07-31,548370766
반도체,반도체_디램 모듈,4372.517532,2023-08-10,67368908
반도체,반도체_디램 모듈,4394.66942,2023-08-20,195336244
반도체,반도체_디램 모듈,4686.198786,2023-08-31,520306355
반도체,반도체_디램 모듈,3974.183378,2023-09-10,67863672
반도체,반도체_디램 모듈,3904.767702,2023-09-20,378568322
반도체,반도체_디램 모듈,3868.648573,2023-09-30,1163327153
반도체,반도체_디램 모듈,3092.680063,2023-10-10,109220285
반도체,반도체_디램 모듈,4046.906381,2023-10-20,317364833
반도체,반도체_디램 모듈,4850.885882,2023-10-31,760516116
반도체,반도체_디램 모듈,4090.580431,2023-11-10,155055292
반도체,반도체_디램 모듈,4881.676802,2023-11-20,378515163
반도체,반도체_디램 모듈,5565.947739,2023-11-30,978719590
반도체,반도체_디램 모듈,5492.877834,2023-12-10,243457144
반도체,반도체_디램 모듈,6542.981713,2023-12-20,816050690
반도체,반도체_디램 모듈,6426.415339,2023-12-31,1673821633
반도체,반도체_디램 모듈,3617.671523,2024-01-10,100713479
반도체,반도체_디램 모듈,5436.572581,2024-01-20,294062145
반도체,반도체_디램 모듈,6065.897632,2024-01-31,735739093
반도체,반도체_디램 모듈,4756.567156,2024-02-10,135951156
반도체,반도체_디램 모듈,4872.119116,2024-02-20,262007901
반도체,반도체_디램 모듈,5822.673792,2024-02-29,902751537
반도체,반도체_디램 모듈,3952.195436,2024-03-10,126703473
반도체,반도체_디램 모듈,5404.587549,2024-03-20,536687812
반도체,반도체_디램 모듈,6867.208673,2024-03-31,1680986516
반도체,반도체_디램 모듈,4844.671787,2024-04-10,93915416
반도체,반도체_디램 모듈,5489.302517,2024-04-20,347192840
반도체,반도체_디램 모듈,6320.24211,2024-04-30,925062426
반도체,반도체_디램 모듈,5052.681299,2024-05-10,146988158
반도체,반도체_디램 모듈,6034.601322,2024-05-20,470715619
반도체,반도체_디램 모듈,6940.803427,2024-05-31,1146640785
반도체,반도체_디램 모듈,5395.431159,2024-06-10,184700446
반도체,반도체_디램 모듈,7158.85523,2024-06-20,917070760
반도체,반도체_디램 모듈,7652.546956,2024-06-30,1774002033
반도체,반도체_디램 모듈,7121.446102,2024-07-10,176477268
반도체,반도체_디램 모듈,7239.113104,2024-07-20,400199383
반도체,반도체_디램 모듈,7422.138864,2024-07-31,998011074
반도체,반도체_디램 모듈,5671.173458,2024-08-10,177141258
반도체,반도체_디램 모듈,6021.175945,2024-08-20,474974383
반도체,반도체_디램 모듈,6682.992833,2024-08-31,1258012385
반도체,반도체_디램 모듈,6178.886224,2024-09-10,339406591
반도체,반도체_디램 모듈,6484.70304,2024-09-20,680098211
반도체,반도체_디램 모듈,7367.671474,2024-09-30,1795495865
반도체,반도체_디램 모듈,6154.792476,2024-10-10,160871750
반도체,반도체_디램 모듈,6415.181607,2024-10-20,448609095
반도체,반도체_디램 모듈,7118.075044,2024-10-31,1174267274
반도체,반도체_디램 모듈,5421.718939,2024-11-10,205189887
반도체,반도체_디램 모듈,6261.763901,2024-11-20,591026542
반도체,반도체_디램 모듈,7425.335474,2024-11-30,1520935549
반도체,반도체_디램 모듈,7821.98357,2024-12-10,497986584
반도체,반도체_디램 모듈,8246.938423,2024-12-20,1261056178
반도체,반도체_디램 모듈,8276.146206,2024-12-31,2359424590
반도체,반도체_디램 모듈,8123.984176,2025-01-10,283605038
반도체,반도체_디램 모듈,8280.110634,2025-01-20,567034976
반도체,반도체_디램 모듈,9715.079727,2025-01-31,1414646859
반도체,반도체_디램 모듈,7977.255812,2025-02-10,313909643
반도체,반도체_디램 모듈,8465.61199,2025-02-20,655575638
반도체,반도체_디램 모듈,7995.410478,2025-02-28,1087374066
반도체,반도체_디램 모듈,5505.872404,2025-03-10,197510509
반도체,반도체_디램 모듈,7093.930688,2025-03-20,768348102
반도체,반도체_디램 모듈,8420.152164,2025-03-31,2122185260
반도체,반도체_디램 모듈,6090.695993,2025-04-10,298390201
반도체,반도체_디램 모듈,5941.878004,2025-04-20,489165582
반도체,반도체_디램 모듈,7186.513921,2025-04-30,1373420281
반도체,반도체_디램 모듈,6622.588492,2025-05-10,194957217
반도체,반도체_디램 모듈,6537.807043,2025-05-20,518016211
반도체,반도체_디램 모듈,7886.31252,2025-05-31,1716995186
반도체,반도체_디램 모듈,8574.822034,2025-06-10,426763319
반도체,반도체_디램 모듈,7980.239638,2025-06-20,1188775041
반도체,반도체_디램 모듈,8354.825162,2025-06-30,2211855912
반도체,반도체_디램 모듈,6655.908274,2025-07-10,329425727
반도체,반도체_디램 모듈,7598.699269,2025-07-20,908305274
반도체,반도체_디램 모듈,8117.605116,2025-07-31,1904668513
반도체,반도체_디램 모듈,7606.764905,2025-08-10,388717325
반도체,반도체_디램 모듈,7283.072266,2025-08-20,751762725
반도체,반도체_디램 모듈,8480.889073,2025-08-31,1987285265
반도체,반도체_디램 모듈,7685.406012,2025-09-10,570156063
반도체,반도체_디램 모듈,8703.776291,2025-09-20,1450687465
반도체,반도체_디램 모듈,9015.391914,2025-09-30,2445330395
반도체,반도체_디램 모듈,8332.549863,2025-10-10,302457478
반도체,반도체_디램 모듈,8196.447013,2025-10-20,785941321
반도체,반도체_디램 모듈,9887.670998,2025-10-31,2001817924
반도체,반도체_디램 모듈,9000.555354,2025-11-10,361348356
반도체,반도체_디램 모듈,10630.376702,2025-11-20,1254061500
반도체,반도체_디램 모듈,11815.752447,2025-11-30,2617606145
반도체,반도체_디램 모듈,12425.486005,2025-12-10,763060527
반도체,반도체_디램 모듈,12844.610667,2025-12-20,2048416122
반도체,반도체_디램 모듈,13548.593763,2025-12-31,3489828491
반도체,반도체_디램 모듈,10272.40343,2026-01-10,300607505
반도체,반도체_디램 모듈,16283.097422,2026-01-20,1582150092
반도체,반도체_디램 모듈,21670.021332,2026-01-31,3607946301
반도체,반도체_디램 모듈,16655.598374,2026-02-10,791750018
반도체,반도체_디램 모듈,22610.651278,2026-02-20,2724301072
반도체,반도체_디램 모듈,27057.715456,2026-02-28,5206252416
반도체,반도체_디램 모듈,24628.980889,2026-03-10,1209501667
반도체,반도체_디램 모듈,29405.997858,2026-03-20,4069135232
반도체,반도체_디램 모듈,34591.601659,2026-03-31,7410309418
반도체,반도체_디램 모듈,34708.617935,2026-04-10,1256777189
반도체,반도체_디램 모듈,40431.430736,2026-04-20,3123788134
반도체,반도체_디램 모듈,42369.604506,2026-04-30,6144235824
반도체,반도체_디램 모듈,29881.970281,2026-05-10,873730583
반도체,반도체_디램 모듈,40115.259558,2026-05-20,4038987659
반도체,반도체_디램 모듈,45573.1422,2026-05-31,7185979898
반도체,반도체_디램 모듈,35236.806777,2026-06-10,1453113761
반도체,반도체_디램 모듈,39532.96257,2026-06-20,4393699390
반도체,반도체_디램 모듈,49356.346274,2026-06-30,10670485218
반도체,반도체_디램 모듈,35630.736209,2026-07-10,1425970924
반도체,반도체_디램 모듈,38892.727479,2026-07-20,3099616978
반도체,반도체_디램 모듈,49047.381332,2026-07-31,7674208820
반도체,반도체_메모리,10906.216087,2016-01-10,528093161
반도체,반도체_메모리,11098.989819,2016-01-20,1303271132
반도체,반도체_메모리,10901.419369,2016-01-31,2156461002
반도체,반도체_메모리,9996.277766,2016-02-10,548976582
반도체,반도체_메모리,10913.061474,2016-02-20,1277421863
반도체,반도체_메모리,11200.951088,2016-02-29,2025547512
반도체,반도체_메모리,11316.186159,2016-03-10,669171126
반도체,반도체_메모리,11243.564995,2016-03-20,1353360709
반도체,반도체_메모리,11000.656085,2016-03-31,2439617480
반도체,반도체_메모리,11844.139824,2016-04-10,524711976
반도체,반도체_메모리,10657.224074,2016-04-20,1259317277
반도체,반도체_메모리,11153.571937,2016-04-30,2177612566
반도체,반도체_메모리,11439.65879,2016-05-10,630322225
반도체,반도체_메모리,12224.007376,2016-05-20,1492906408
반도체,반도체_메모리,12699.836767,2016-05-31,2466401136
반도체,반도체_메모리,14912.914592,2016-06-10,690212040
반도체,반도체_메모리,14870.840733,2016-06-20,1392391913
반도체,반도체_메모리,14095.599279,2016-06-30,2603571925
반도체,반도체_메모리,13254.333438,2016-07-10,587912395
반도체,반도체_메모리,13127.983272,2016-07-20,1433417056
반도체,반도체_메모리,14063.553462,2016-07-31,2498538643
반도체,반도체_메모리,14431.693029,2016-08-10,784824186
반도체,반도체_메모리,15671.539213,2016-08-20,1704341792
반도체,반도체_메모리,15720.23925,2016-08-31,2880879412
반도체,반도체_메모리,16776.336437,2016-09-10,844433036
반도체,반도체_메모리,16521.772637,2016-09-20,1714175546
반도체,반도체_메모리,16192.54585,2016-09-30,2937627865
반도체,반도체_메모리,15079.939134,2016-10-10,628009494
반도체,반도체_메모리,15890.513408,2016-10-20,1612051111
반도체,반도체_메모리,16001.930729,2016-10-31,2908815606
반도체,반도체_메모리,17076.922411,2016-11-10,1040776944
반도체,반도체_메모리,17078.403297,2016-11-20,1959880673
반도체,반도체_메모리,17165.96367,2016-11-30,3194121843
반도체,반도체_메모리,20561.827135,2016-12-10,998143878
반도체,반도체_메모리,20405.337359,2016-12-20,2040465378
반도체,반도체_메모리,19130.839285,2016-12-31,3323112490
반도체,반도체_메모리,18604.929137,2017-01-10,976401379
반도체,반도체_메모리,19414.484938,2017-01-20,2361477575
반도체,반도체_메모리,20869.390502,2017-01-31,3687690588
반도체,반도체_메모리,19227.761694,2017-02-10,1109652586
반도체,반도체_메모리,18056.916472,2017-02-20,2251951906
반도체,반도체_메모리,19996.113542,2017-02-28,3828263936
반도체,반도체_메모리,20511.441665,2017-03-10,1099439733
반도체,반도체_메모리,21209.904696,2017-03-20,2258743286
반도체,반도체_메모리,21245.231386,2017-03-31,4502932316
반도체,반도체_메모리,19375.318779,2017-04-10,947664473
반도체,반도체_메모리,20941.425035,2017-04-20,2259687819
반도체,반도체_메모리,23501.156534,2017-04-30,4267231193
반도체,반도체_메모리,26328.333867,2017-05-10,965733291
반도체,반도체_메모리,22855.386335,2017-05-20,2285517378
반도체,반도체_메모리,24947.418704,2017-05-31,4383061887
반도체,반도체_메모리,24873.086245,2017-06-10,1212373919
반도체,반도체_메모리,24839.738566,2017-06-20,2615165681
반도체,반도체_메모리,22398.701075,2017-06-30,4956572051
반도체,반도체_메모리,21371.08462,2017-07-10,1041613628
반도체,반도체_메모리,22837.465754,2017-07-20,2449783858
반도체,반도체_메모리,25365.729521,2017-07-31,4613695938
반도체,반도체_메모리,28770.144692,2017-08-10,1467680449
반도체,반도체_메모리,27006.446752,2017-08-20,2752710674
반도체,반도체_메모리,27341.034975,2017-08-31,5321652759
반도체,반도체_메모리,32052.898356,2017-09-10,1458343731
반도체,반도체_메모리,30058.26532,2017-09-20,3521370569
반도체,반도체_메모리,30753.523486,2017-09-30,5889957873
반도체,반도체_메모리,36124.891645,2017-10-10,1319652768
반도체,반도체_메모리,33280.129781,2017-10-20,3773578338
반도체,반도체_메모리,33696.181778,2017-10-31,6306582436
반도체,반도체_메모리,31069.567782,2017-11-10,1884405016
반도체,반도체_메모리,30669.588345,2017-11-20,3599279225
반도체,반도체_메모리,31510.73987,2017-11-30,6257527821
반도체,반도체_메모리,34167.318635,2017-12-10,1597783405
반도체,반도체_메모리,34533.5563,2017-12-20,3849337416
반도체,반도체_메모리,35961.530058,2017-12-31,6491739085
반도체,반도체_메모리,35127.011601,2018-01-10,1677796044
반도체,반도체_메모리,33506.158395,2018-01-20,3540532431
반도체,반도체_메모리,34446.949496,2018-01-31,6220288563
반도체,반도체_메모리,30561.331992,2018-02-10,1678653590
반도체,반도체_메모리,31670.409412,2018-02-20,3385774524
반도체,반도체_메모리,34886.678668,2018-02-28,5967565938
반도체,반도체_메모리,33975.295148,2018-03-10,1779870582
반도체,반도체_메모리,33315.771999,2018-03-20,3720511519
반도체,반도체_메모리,37344.283887,2018-03-31,7416596813
반도체,반도체_메모리,33456.813216,2018-04-10,1684595043
반도체,반도체_메모리,34774.11086,2018-04-20,3950913462
반도체,반도체_메모리,33169.766199,2018-04-30,6275957592
반도체,반도체_메모리,32672.823015,2018-05-10,2012792272
반도체,반도체_메모리,32431.404145,2018-05-20,4052005579
반도체,반도체_메모리,33064.046313,2018-05-31,7291691834
반도체,반도체_메모리,34774.861627,2018-06-10,1825286584
반도체,반도체_메모리,34971.85456,2018-06-20,4089341837
반도체,반도체_메모리,33979.447338,2018-06-30,7516683931
반도체,반도체_메모리,31614.666169,2018-07-10,1701280979
반도체,반도체_메모리,32413.608844,2018-07-20,3975239347
반도체,반도체_메모리,32558.229159,2018-07-31,6720141243
반도체,반도체_메모리,37105.680642,2018-08-10,2204122328
반도체,반도체_메모리,37344.134891,2018-08-20,4321371423
반도체,반도체_메모리,36021.321325,2018-08-31,7704600058
반도체,반도체_메모리,40008.676462,2018-09-10,2314472727
반도체,반도체_메모리,41628.141792,2018-09-20,5559072425
반도체,반도체_메모리,38919.132713,2018-09-30,8677963649
반도체,반도체_메모리,31382.970715,2018-10-10,1614505088
반도체,반도체_메모리,35539.937132,2018-10-20,3860829182
반도체,반도체_메모리,37155.353964,2018-10-31,7711390847
반도체,반도체_메모리,32032.312088,2018-11-10,1744269264
반도체,반도체_메모리,32323.956277,2018-11-20,3560883308
반도체,반도체_메모리,33676.746796,2018-11-30,6600994294
반도체,반도체_메모리,27317.480753,2018-12-10,1214514433
반도체,반도체_메모리,26239.389983,2018-12-20,2765975965
반도체,반도체_메모리,27284.181404,2018-12-31,4944099666
반도체,반도체_메모리,26352.949765,2019-01-10,1079753086
반도체,반도체_메모리,25983.335786,2019-01-20,2141336850
반도체,반도체_메모리,26108.072241,2019-01-31,3999221974
반도체,반도체_메모리,22453.449727,2019-02-10,705006213
반도체,반도체_메모리,23795.082318,2019-02-20,1954618007
반도체,반도체_메모리,25344.951373,2019-02-28,3811009834
반도체,반도체_메모리,24032.132096,2019-03-10,1040480051
반도체,반도체_메모리,24464.046915,2019-03-20,2295377855
반도체,반도체_메모리,27456.141256,2019-03-31,5464574653
반도체,반도체_메모리,21302.078755,2019-04-10,1064429940
반도체,반도체_메모리,23706.767954,2019-04-20,2516552836
반도체,반도체_메모리,25757.518649,2019-04-30,5005235539
반도체,반도체_메모리,22236.997433,2019-05-10,1094606192
반도체,반도체_메모리,22381.807031,2019-05-20,2228773182
반도체,반도체_메모리,23979.74047,2019-05-31,4380906746
반도체,반도체_메모리,20244.255498,2019-06-10,998189984
반도체,반도체_메모리,23392.989939,2019-06-20,2578876195
반도체,반도체_메모리,24786.939182,2019-06-30,5012508536
반도체,반도체_메모리,19906.929345,2019-07-10,1021184069
반도체,반도체_메모리,21466.428075,2019-07-20,2301769950
반도체,반도체_메모리,21373.126882,2019-07-31,4109555588
반도체,반도체_메모리,22401.388653,2019-08-10,1203976298
반도체,반도체_메모리,22235.708211,2019-08-20,2476404832
반도체,반도체_메모리,21962.701886,2019-08-31,4434514395
반도체,반도체_메모리,17749.833842,2019-09-10,1134213140
반도체,반도체_메모리,20386.579204,2019-09-20,2500873249
반도체,반도체_메모리,22343.240745,2019-09-30,4732246777
반도체,반도체_메모리,15863.289526,2019-10-10,956718164
반도체,반도체_메모리,18748.804751,2019-10-20,2361104478
반도체,반도체_메모리,18785.784806,2019-10-31,4196110869
반도체,반도체_메모리,17368.61577,2019-11-10,1019448471
반도체,반도체_메모리,18837.825436,2019-11-20,2377775317
반도체,반도체_메모리,19128.978363,2019-11-30,4048578641
반도체,반도체_메모리,17472.028893,2019-12-10,933995085
반도체,반도체_메모리,18444.645392,2019-12-20,2310170624
반도체,반도체_메모리,20753.833165,2019-12-31,4000214384
반도체,반도체_메모리,17001.912019,2020-01-10,1048176887
반도체,반도체_메모리,17613.241693,2020-01-20,2153343851
반도체,반도체_메모리,18693.741193,2020-01-31,3586632780
반도체,반도체_메모리,18649.961851,2020-02-10,921768583
반도체,반도체_메모리,18388.221022,2020-02-20,2095505486
반도체,반도체_메모리,19958.211252,2020-02-29,3864308663
반도체,반도체_메모리,19867.362779,2020-03-10,1148943894
반도체,반도체_메모리,20887.001771,2020-03-20,2565008201
반도체,반도체_메모리,22683.015593,2020-03-31,4548333867
반도체,반도체_메모리,19980.008861,2020-04-10,1008369269
반도체,반도체_메모리,20144.427456,2020-04-20,1989321033
반도체,반도체_메모리,21403.92789,2020-04-30,3867059638
반도체,반도체_메모리,19002.156146,2020-05-10,873264418
반도체,반도체_메모리,23352.065628,2020-05-20,2652371983
반도체,반도체_메모리,22960.882095,2020-05-31,4676079156
반도체,반도체_메모리,17891.530592,2020-06-10,1225644990
반도체,반도체_메모리,17604.976693,2020-06-20,2491864561
반도체,반도체_메모리,18551.329325,2020-06-30,4562649730
반도체,반도체_메모리,15939.34971,2020-07-10,1126565503
반도체,반도체_메모리,16433.793346,2020-07-20,2254191223
반도체,반도체_메모리,17010.997259,2020-07-31,4160143317
반도체,반도체_메모리,17052.83995,2020-08-10,1081337293
반도체,반도체_메모리,16739.096235,2020-08-20,2381437241
반도체,반도체_메모리,16636.987582,2020-08-31,4301412949
반도체,반도체_메모리,17144.239684,2020-09-10,1637202884
반도체,반도체_메모리,15643.916324,2020-09-20,3123836502
반도체,반도체_메모리,16147.237006,2020-09-30,4976168790
반도체,반도체_메모리,15156.630867,2020-10-10,1182887737
반도체,반도체_메모리,15598.805877,2020-10-20,2677833590
반도체,반도체_메모리,15940.801333,2020-10-31,4613198085
반도체,반도체_메모리,13761.047569,2020-11-10,1237211614
반도체,반도체_메모리,14033.689054,2020-11-20,2650361817
반도체,반도체_메모리,13854.56162,2020-11-30,4362092239
반도체,반도체_메모리,14796.697181,2020-12-10,1301902938
반도체,반도체_메모리,16265.753119,2020-12-20,2719061855
반도체,반도체_메모리,17767.527364,2020-12-31,4842711395
반도체,반도체_메모리,18978.695256,2021-01-10,1119680770
반도체,반도체_메모리,18249.508939,2021-01-20,2499351642
반도체,반도체_메모리,18328.904429,2021-01-31,4432808695
